timestamp,L_hip_joint,L_hip2_joint,L_thigh_joint,L_calf_joint,L_toe_joint
0.0,-0.027832049876451492,-0.08014649897813797,-1.0326565504074097,1.439073085784912,-0.38712459802627563
0.04081845283508301,-0.03222256153821945,-0.08624174445867538,-1.0621691942214966,1.4309608936309814,-0.38380247354507446
0.07609295845031738,-0.026274461299180984,-0.07690899074077606,-1.0442081689834595,1.4349323511123657,-0.3828904330730438
0.11526346206665039,-0.03145952522754669,-0.08295062929391861,-1.0534756183624268,1.431947946548462,-0.3811865746974945
0.16901040077209473,-0.026612993329763412,-0.07585345208644867,-1.0541355609893799,1.4315268993377686,-0.37881138920783997
0.21242499351501465,-0.02911691926419735,-0.07758390158414841,-1.05216646194458,1.431368112564087,-0.37704968452453613
0.2533094882965088,-0.027071870863437653,-0.07408026605844498,-1.0576331615447998,1.429470419883728,-0.3743732273578644
0.29340434074401855,-0.02676461823284626,-0.07204559445381165,-1.0561132431030273,1.4292482137680054,-0.3719814121723175
0.3336653709411621,-0.026521097868680954,-0.070328488945961,-1.059287667274475,1.4277856349945068,-0.36926624178886414
0.373992919921875,-0.024935809895396233,-0.06668184697628021,-1.0606778860092163,1.4268076419830322,-0.36641737818717957
0.4165511131286621,-0.02485569752752781,-0.06473199278116226,-1.0620359182357788,1.425769329071045,-0.36355671286582947
0.45296692848205566,-0.02325195074081421,-0.06089552864432335,-1.0644317865371704,1.424489974975586,-0.3605325520038605
0.4985995292663574,-0.02252091094851494,-0.0578729584813118,-1.0657849311828613,1.4234678745269775,-0.3575260639190674
0.5385184288024902,-0.021177805960178375,-0.054067015647888184,-1.0678668022155762,1.4222691059112549,-0.3544920086860657
0.5785751342773438,-0.019825709983706474,-0.0500749908387661,-1.0696650743484497,1.4211764335632324,-0.3514794707298279
0.6193969249725342,-0.01847410574555397,-0.04596510902047157,-1.0713814496994019,1.420134425163269,-0.3485533595085144
0.6594619750976562,-0.0167726818472147,-0.04131914675235748,-1.0732566118240356,1.4191094636917114,-0.3457190990447998
0.699915885925293,-0.015153264626860619,-0.03662467375397682,-1.0748449563980103,1.4182261228561401,-0.34304919838905334
0.7401814460754395,-0.013242574408650398,-0.03147340193390846,-1.0764837265014648,1.4174118041992188,-0.3405771553516388
0.7805321216583252,-0.01128340419381857,-0.026126524433493614,-1.0779478549957275,1.416748046875,-0.3383535146713257
0.8206467628479004,-0.009162817150354385,-0.020467408001422882,-1.0792582035064697,1.416244626045227,-0.33643704652786255
0.860727071762085,-0.006902315188199282,-0.014515823684632778,-1.0804427862167358,1.4159139394760132,-0.33487212657928467
0.8809351921081543,-0.004543551243841648,-0.008319789543747902,-1.0813839435577393,1.4158096313476562,-0.33372336626052856
0.9359226226806641,-0.0020409966818988323,-0.0018276901682838798,-1.0821356773376465,1.4159343242645264,-0.33304283022880554
0.9754068851470947,0.0005451791803352535,0.004893345758318901,-1.0826184749603271,1.4163323640823364,-0.33289068937301636
1.015627145767212,0.003235704032704234,0.011867583729326725,-1.0828206539154053,1.4170262813568115,-0.33332717418670654
1.0403177738189697,0.005994363687932491,0.019056275486946106,-1.0827162265777588,1.4180409908294678,-0.33441004157066345
1.0878956317901611,0.008806822821497917,0.026444662362337112,-1.0822606086730957,1.4194079637527466,-0.3362002968788147
1.115112543106079,0.011650980450212955,0.03401012346148491,-1.0814343690872192,1.4211485385894775,-0.338753879070282
1.1513004302978516,0.01449497602880001,0.04171670228242874,-1.080197811126709,1.4232898950576782,-0.34212902188301086
1.1875193119049072,0.017313411459326744,0.0495377853512764,-1.0785211324691772,1.425849199295044,-0.3463781476020813
1.2305879592895508,0.02006899192929268,0.05742993578314781,-1.076368808746338,1.4288463592529297,-0.35155192017555237
1.27046537399292,0.022728051990270615,0.06535201519727707,-1.0737096071243286,1.4322928190231323,-0.3576953113079071
1.3103573322296143,0.025251561775803566,0.07325389981269836,-1.0705090761184692,1.4362008571624756,-0.3648490905761719
1.349421501159668,0.027599748224020004,0.08108135312795639,-1.0667364597320557,1.440576434135437,-0.3730461299419403
1.3892526626586914,0.029731744900345802,0.08877268433570862,-1.062362790107727,1.445415735244751,-0.3823123276233673
1.4302654266357422,0.031607236713171005,0.09626112133264542,-1.0573583841323853,1.4507147073745728,-0.3926636874675751
1.4705684185028076,0.03318706899881363,0.10347229987382889,-1.051701545715332,1.4564602375030518,-0.404106467962265
1.510298490524292,0.03443384915590286,0.11032620072364807,-1.0453736782073975,1.4626349210739136,-0.41663432121276855
1.5503902435302734,0.035315483808517456,0.11673639714717865,-1.0383633375167847,1.4692124128341675,-0.43022796511650085
1.5909349918365479,0.03580411896109581,0.1226104274392128,-1.0306663513183594,1.4761629104614258,-0.4448552429676056
1.6452970504760742,0.03588004410266876,0.1278514564037323,-1.0222899913787842,1.4834458827972412,-0.4604649543762207
1.6812407970428467,0.03553173691034317,0.13235819339752197,-1.0132534503936768,1.4910190105438232,-0.47699201107025146
1.7214434146881104,0.034757815301418304,0.13602769374847412,-1.0035878419876099,1.49883234500885,-0.4943523705005646
1.760758399963379,0.03356841951608658,0.13875576853752136,-0.99334317445755,1.5068296194076538,-0.5124433636665344
1.8013889789581299,0.03198570758104324,0.1404413878917694,-0.9825815558433533,1.5149530172348022,-0.5311430096626282
